"","X1","X2"
"ENSG00000223710.1",-5.2965338855195,-15.4978146546508
"ENSG00000230840.1",-5.30196795818426,-15.3419819701962
"ENSG00000202195.1",-5.16194314449306,-15.3933316609957
"ENSG00000225842.1",-5.14824795097516,-14.9997676208989
"ENSG00000264975.1",-5.44156882081855,-15.3643548422377
"ENSG00000232668.1",-5.07980167414588,-15.4847543841156
"ENSG00000252934.1",-5.20550757270543,-15.4760749011836
"ENSG00000252507.1",-5.44483882230112,-15.149017119683
"ENSG00000238619.1",-5.33442188532835,-15.2497965853338
"ENSG00000238493.1",-5.3396826143962,-15.1597438380361
"ENSG00000207548.3",-5.16632597301746,-15.0526887660421
"ENSG00000207798.1",-5.12960616047831,-15.3437060340314
"ENSG00000211520.2",-4.95406758781279,-15.4613996953385
"ENSG00000199395.1",-5.36086370418546,-15.0717529062669
"ENSG00000231570.1",-5.4761714614106,-15.0119219244642
"ENSG00000270569.1",-5.44896277185422,-15.2148479549158
"ENSG00000212168.1",-5.31907791281113,-15.1363724554429
"ENSG00000231815.1",-5.05867451252972,-15.4680878497037
"ENSG00000270447.1",-5.32863511401258,-15.5466522687839
"ENSG00000200101.1",-5.34701688772605,-15.2567754838664
"ENSG00000252726.1",-5.42052640387387,-15.2341716491664
"ENSG00000266078.1",-5.29825417838167,-15.0926512563125
"ENSG00000226884.1",-5.36721450347103,-15.1901295732251
"ENSG00000206973.1",-5.36511910027843,-15.4969437032219
"ENSG00000278523.1",-5.21480901701667,-15.3550130299967
"ENSG00000252436.1",-5.3379349363939,-15.3487402281045
"ENSG00000264297.2",-5.01935719960726,-15.3789036989424
"ENSG00000283204.1",-5.54399927536522,-15.2758085901764
"ENSG00000199964.1",-5.14299458995482,-15.2946625573038
"ENSG00000251900.1",-5.31757436045292,-15.2144152867164
"ENSG00000235968.1",-5.0001200143498,-15.4979183152744
"ENSG00000266649.1",-5.22821518495388,-15.3270844852482
"ENSG00000251850.1",-5.4662077780538,-15.3283889266816
"ENSG00000199460.2",-5.42722014957396,-15.0351626883206
"ENSG00000221238.1",-5.31287319832184,-15.1240061031503
"ENSG00000212378.1",-5.22506093553188,-15.0466960435262
"ENSG00000252988.1",-5.06958748824094,-15.1825055082522
"ENSG00000263909.1",-5.33200181672794,-15.2816650817376
"ENSG00000233107.1",-5.26546943128263,-15.6126888561712
"ENSG00000251947.1",-5.25212780328429,-15.1133384205504
"ENSG00000200028.1",-4.93054372866381,-15.4233982414002
"ENSG00000230968.1",-5.32156734780241,-15.3512832354581
"ENSG00000252031.1",-5.35165048914725,-15.2048817501315
"ENSG00000266436.1",-5.28577754902186,-15.4136087569669
"ENSG00000231722.1",-5.1884902600358,-15.4750009204706
"ENSG00000200890.1",-5.19993405517363,-15.2592294775446
"ENSG00000201311.1",-5.00419026390349,-15.3502636994278
"ENSG00000226700.1",-5.49919973079313,-15.2190563363408
"ENSG00000225045.1",-5.2363150306873,-15.3805286258864
"ENSG00000224695.1",-5.57962382340826,-15.3891351289727
"ENSG00000224627.1",-5.16787546026162,-15.4287043209703
"ENSG00000199295.1",-5.1480420082289,-15.0311856349225
"ENSG00000228225.1",-5.05476832190975,-15.1086263625977
"ENSG00000273196.1",-4.95522965717681,-15.216492265292
"ENSG00000265420.1",-5.25197820075246,-15.2748093781791
"ENSG00000251974.1",-5.23870863899443,-15.0746582824782
"ENSG00000225933.1",-5.38502521741382,-15.4159148576934
"ENSG00000265003.1",-5.60982879849229,-15.2461966305656
"ENSG00000252395.2",-5.45465176317312,-15.1994804878012
"ENSG00000224291.1",-5.33336654124362,-15.3129540292297
"ENSG00000276861.1",-4.9562838871805,-15.0321461818522
"ENSG00000253765.1",-5.24741659447696,-15.3537359408847
"ENSG00000275490.1",-5.20097376278611,-15.001407615792
"ENSG00000265897.2",-5.42621190731022,-15.2873540769408
"ENSG00000222835.1",-5.35058757424818,-15.3304613145612
"ENSG00000271627.1",-5.01874925827642,-15.3282748992175
"ENSG00000227497.1",-5.22276879956458,-15.2350677644493
"ENSG00000234898.1",-5.38857069444169,-15.4721333134183
"ENSG00000235147.1",-5.06362030940649,-15.1974315644991
"ENSG00000212140.1",-5.07756699667348,-15.510045232109
"ENSG00000277747.1",-5.01133253001576,-15.2195236139139
"ENSG00000234903.1",-5.50290090010694,-15.4229344348436
"ENSG00000223917.1",-5.37884404241357,-15.1112037398565
"ENSG00000237308.1",-5.35412233890658,-15.1052129339628
"ENSG00000224719.1",-5.54722259697877,-15.1427353027418
"ENSG00000230083.1",-5.31045431483237,-15.5796382958323
"ENSG00000204699.4",-5.04855958813413,-15.1753047939937
"ENSG00000275497.1",-5.3504592167995,-15.4844144522387
"ENSG00000264157.3",-5.24849816728407,-15.2601076626385
"ENSG00000230343.1",-5.48480480282675,-15.1900662760568
"ENSG00000237837.1",-5.56383179876925,-15.5991482296926
"ENSG00000238719.1",-5.3279590290689,-15.6631414447848
"ENSG00000201070.1",-4.94890685994269,-15.3729044304884
"ENSG00000238830.1",-5.09075579494668,-15.4232936451873
"ENSG00000270699.1",-5.06494793099976,-15.3985944725909
"ENSG00000227623.1",-5.10060157776377,-15.0531798461447
"ENSG00000221849.2",-5.32708900933399,-15.4504914995698
"ENSG00000231723.1",-5.2653918587691,-15.0816424003548
"ENSG00000273515.1",-5.39060750698255,-15.3126919305178
"ENSG00000225669.1",-5.42273739547024,-15.1557722471767
"ENSG00000227270.1",-5.36329650157577,-15.2997586451947
"ENSG00000271284.1",-5.25683879993192,-15.1425975076538
"ENSG00000265965.1",-5.44901361376097,-15.5015775578136
"ENSG00000283331.1",-5.15838162764235,-15.2872705600699
"ENSG00000265682.1",-5.1960214017143,-15.2440356522435
"ENSG00000264979.1",-5.06253666866665,-15.532125589389
"ENSG00000263881.1",-5.14897477820735,-15.2490898153907
"ENSG00000231583.1",-5.36311131201587,-15.0188340596422
"ENSG00000266139.2",-5.40964756096593,-15.4761249584865
"ENSG00000266063.1",-5.43106795605264,-15.2762362257797
"ENSG00000201805.1",-5.37462413345422,-15.2193603910297
"ENSG00000265429.3",-5.08366168102949,-14.9295763088906
"ENSG00000235717.1",-5.53143690447431,-15.3614775480146
"ENSG00000271667.1",-5.42274408743771,-15.4910467408678
"ENSG00000224869.1",-5.07415070134197,-15.3038184725957
"ENSG00000226341.1",-5.35653413979529,-15.1997040701102
"ENSG00000228898.1",-5.22627758178329,-15.1015764216051
"ENSG00000239185.1",-5.4742807416985,-15.1076856769703
"ENSG00000227291.1",-5.48416355163116,-15.1354809222264
"ENSG00000201006.1",-5.41872492913218,-15.2730823410943
"ENSG00000201584.1",-5.11745394316882,-15.3377572757246
"ENSG00000226708.1",-5.17398739705837,-15.3165407530998
"ENSG00000279874.1",-4.96307038265706,-15.4977398590805
"ENSG00000223118.1",-5.25976921938332,-15.1344722298611
"ENSG00000252674.1",-4.98015388354442,-15.175696346623
"ENSG00000206726.1",-5.3534552278392,-15.3592438126291
"ENSG00000236655.1",-5.52948741214078,-15.3118209665701
"ENSG00000206963.1",-5.55168603069433,-15.1550192155287
"ENSG00000238788.1",-5.12315016733301,-15.090522837058
"ENSG00000237630.1",-5.30383005204202,-15.1340603290436
"ENSG00000200390.1",-5.23015549272409,-15.1355332216114
"ENSG00000200432.1",-5.33714955885016,-15.5706713516688
"ENSG00000252742.1",-5.26348842577009,-15.2008585468988
"ENSG00000228471.1",-5.00560700023536,-15.3035629876735
"ENSG00000252223.1",-5.20619677768924,-15.5797075200154
"ENSG00000249997.1",-5.5037911364553,-15.1938904550965
"ENSG00000283940.1",-5.29242916847523,-15.6151932562539
"ENSG00000284171.1",-5.35686796593355,-15.5970892668844
"ENSG00000224352.1",-5.11931129621652,-15.6313215393767
"ENSG00000251973.1",-5.11946812754772,-15.3091909390097
"ENSG00000225819.1",-5.40589266768278,-15.2298203366015
"ENSG00000274711.1",-5.47187692589465,-15.3131375131331
"ENSG00000232408.1",-5.40756272080138,-15.0981236805807
"ENSG00000251757.1",-5.16720506510823,-15.2346715218531
"ENSG00000212199.1",-5.21872166325274,-15.2026398592306
"ENSG00000284003.1",-5.16824036434554,-15.2049067712298
"ENSG00000283865.1",-5.53317023749022,-15.3658923754314
"ENSG00000251956.1",-5.20593735803197,-15.0738722363193
"ENSG00000244337.2",-5.23702911688172,-15.4257278274883
"ENSG00000202174.1",-5.27906801490128,-15.0940970782669
"ENSG00000252705.1",-5.27436738829796,-15.070364249472
"ENSG00000263813.1",-5.20678984282324,-15.2764329049804
"ENSG00000222921.1",-5.24265837724961,-15.2135079913031
"ENSG00000263783.1",-5.37021603716662,-15.1874082127864
"ENSG00000201308.1",-5.36177167425815,-15.1662056246058
"ENSG00000207654.4",-5.52406772853882,-15.5920592898349
"ENSG00000200664.1",-5.42783802156083,-15.4385859782174
"ENSG00000251976.1",-5.07371120143111,-15.4039119495757
"ENSG00000212425.1",-5.13803285196186,-15.1790650787268
"ENSG00000222394.2",-5.51780221457089,-15.280021270661
"ENSG00000222826.1",-5.53360194781707,-15.2929143825596
"ENSG00000206901.1",-5.27563386330445,-15.3335873724628
"ENSG00000235232.1",-5.1530502689822,-15.3690985516887
"ENSG00000228374.1",-5.43027971758402,-15.1022422891352
"ENSG00000223554.1",-5.29752641274816,-15.3348396159368
"ENSG00000240977.3",-5.19309256038213,-15.3767631563692
"ENSG00000227149.1",-5.31125835724415,-15.2486892427783
"ENSG00000277306.1",-5.28220265717717,-15.3383136564629
"ENSG00000283506.1",-5.48603202045549,-15.5119686144645
"ENSG00000201892.1",-4.94889587995209,-15.1831410675905
"ENSG00000244125.1",-5.29750962563826,-15.4264943976004
"ENSG00000228134.1",-5.03427321850944,-14.9878659556969
"ENSG00000200287.1",-5.70168073041829,-15.0610305067477
"ENSG00000235352.1",-5.01816463141218,-15.4344860217956
"ENSG00000235435.1",-5.0340833291712,-15.5085511170698
"ENSG00000234119.1",-5.30344689928278,-15.2834364498337
"ENSG00000251905.1",-5.13976657875041,-15.2928820125019
"ENSG00000230559.1",-5.35802408963402,-15.4523487325731
"ENSG00000271583.1",-5.10280544996884,-15.2660100228659
"ENSG00000207225.1",-5.05370731434514,-15.5436792115089
"ENSG00000207161.1",-5.40649387401029,-15.307434168204
"ENSG00000202074.1",-5.09152062306828,-15.4367975616361
"ENSG00000253083.1",-5.24481867137749,-15.4000622070033
"ENSG00000222126.1",-5.36123306489148,-15.2346590478493
"ENSG00000224337.1",-5.11140819036815,-15.2418540033093
"ENSG00000236885.1",-5.28066350701447,-15.0970954672122
"ENSG00000199884.1",-5.15659619377209,-15.0352049780158
"ENSG00000234932.2",-5.27128727057261,-15.1670608433321
"ENSG00000214025.2",-5.20497761275711,-15.1303496394226
"ENSG00000200377.1",-5.3673348554795,-15.4418755585789
"ENSG00000236917.1",-5.24753091229746,-15.0255395406688
"ENSG00000228837.2",-5.14667017802172,-15.0759429766973
"ENSG00000223197.1",-5.49504151333247,-15.1619884864568
"ENSG00000232982.1",-4.96352126736673,-15.3382819465059
"ENSG00000233039.1",-5.49225591286401,-15.1871760872849
"ENSG00000206718.1",-5.14379384316963,-15.4543122661034
"ENSG00000222300.1",-5.3039970842793,-15.2528652917254
"ENSG00000244372.3",-5.1002198832633,-15.2951562168481
"ENSG00000238570.1",-5.00205674717781,-15.182083847982
"ENSG00000226946.1",-5.04716930113722,-15.2275296120195
"ENSG00000234732.1",-5.21271983573813,-15.1258971654123
"ENSG00000212312.1",-5.38751987479611,-15.0323625880811
"ENSG00000200902.1",-5.3396798393044,-15.4919964570952
"ENSG00000226847.1",-4.86278609630943,-15.2527555208372
"ENSG00000229641.1",-5.36835611489549,-15.2010281730078
"ENSG00000199508.1",-5.34722879685529,-15.4177444519824
"ENSG00000238813.1",-5.36054459129206,-15.070385354166
"ENSG00000222376.1",-5.3185816558031,-15.1980068146957
"ENSG00000225182.1",-5.13968348204093,-15.4500142700108
"ENSG00000238357.1",-5.08269654705628,-15.3034612849133
"ENSG00000265694.1",-5.3728278050372,-15.0123775458594
"ENSG00000275414.1",-5.18093032544376,-15.5291515949648
"ENSG00000239041.1",-5.44194520988107,-15.3723315673326
"ENSG00000235414.3",-5.1813136273861,-15.1909393283111
"ENSG00000201088.1",-5.48818846027371,-15.3213110130701
"ENSG00000179997.8",-5.18176831883176,-15.5194770795619
"ENSG00000212167.1",-5.2268485811743,-15.5402604448033
"ENSG00000199827.1",-5.17080798329864,-15.3309765729066
"ENSG00000215973.1",-5.14971262000273,-15.3547923306893
"ENSG00000229779.1",-4.98406209769118,-15.4402862265385
"ENSG00000283203.1",-5.2210682648855,-15.0535314969188
"ENSG00000251746.1",-5.26185823539607,-15.0855366599766
"ENSG00000265396.1",-5.08898922839046,-15.1284407600112
"ENSG00000278418.1",-5.33156568923541,-15.0349156750974
"ENSG00000237655.1",-5.20566550389406,-15.5420605382007
"ENSG00000229744.1",-5.08965924144359,-15.4173332744264
"ENSG00000206788.1",-5.48219009586271,-15.2455552996689
"ENSG00000249909.1",-5.12500650548427,-15.3330225901131
"ENSG00000227241.1",-5.0832577917862,-15.3890077042081
"ENSG00000223096.1",-5.22961963803548,-15.4178678485851
"ENSG00000238542.1",-5.16807318367135,-15.5029451471381
"ENSG00000221240.1",-5.37891432730715,-15.3040537285647
"ENSG00000280636.1",-5.34923017659546,-15.5291952281391
"ENSG00000279559.1",-5.05554098653078,-15.4625353281976
"ENSG00000266705.1",-5.30650230284228,-15.1484188067369
"ENSG00000226681.1",-5.18412713654581,-15.2612523539068
"ENSG00000221023.1",-5.3442268944704,-15.2209707703974
"ENSG00000222418.1",-5.37457098019789,-15.356903387743
"ENSG00000212404.1",-5.18836391447635,-15.5333258834475
"ENSG00000221498.1",-5.42200257420297,-15.3303732856943
"ENSG00000234172.1",-5.40471043616797,-15.3141332035426
"ENSG00000266808.1",-5.35684609276824,-15.2252243188651
"ENSG00000237824.2",-5.27261911692641,-15.4005168604683
"ENSG00000199626.1",-5.09810929199999,-15.4359699251102
"ENSG00000200650.1",-5.43558965037314,-15.3794744291646
"ENSG00000284180.1",-5.13799026501898,-15.1694243573389
"ENSG00000207402.1",-5.3227790162721,-15.1210212203311
"ENSG00000232658.1",-5.18988804104442,-15.6102967969627
"ENSG00000224219.1",-5.52703316695344,-15.4636020560287
"ENSG00000224670.1",-5.50175146934323,-15.2867434394787
"ENSG00000276123.1",-5.1965598741257,-15.4646730466642
"ENSG00000252517.1",-5.31341730986167,-15.1457031809689
"ENSG00000230173.1",-5.28312343747169,-15.4511739597817
"ENSG00000202206.1",-5.4402532481222,-15.461341139188
"ENSG00000252923.1",-5.21871214944943,-15.594378164259
"ENSG00000238698.1",-5.34397271999536,-15.3650430367174
"ENSG00000240302.3",-5.22963918200203,-15.6612555525045
"ENSG00000238829.1",-5.48357653403261,-15.3638329851733
"ENSG00000202137.1",-5.285768883948,-15.4170300147541
"ENSG00000212184.1",-5.44038238674855,-15.4664819857609
"ENSG00000234714.1",-5.17321966387787,-15.5288699329654
"ENSG00000225304.1",-5.29925105016362,-15.642209811137
"ENSG00000236634.1",-5.23104056732686,-15.4718425301187
"ENSG00000281780.1",-4.99389998063475,-15.5060118653443
"ENSG00000222496.1",-5.08013577910068,-15.2801199355766
"ENSG00000252716.1",-5.27507915130455,-15.4496263947643
"ENSG00000207319.1",-5.20106256314697,-15.1200786809824
"ENSG00000253008.2",-5.28152673102176,-15.4358864413083
"ENSG00000221628.1",-5.15988583730389,-15.1376884626655
"ENSG00000199251.1",-5.31182106738876,-15.4666996964938
"ENSG00000212246.1",-5.23101663955238,-15.3226161609701
"ENSG00000251941.1",-5.30442832831198,-15.5352438546111
"ENSG00000232409.1",-5.17692460392494,-15.5732077167354
"ENSG00000202164.1",-5.04973812309881,-15.2590527729434
"ENSG00000199203.1",-5.43259825273852,-15.2160854038129
"ENSG00000271074.1",-5.37737082733983,-15.5868952471307
"ENSG00000199585.1",-5.20112885581492,-15.2508373194801
"ENSG00000221782.1",-5.23208118048731,-15.3077544863338
"ENSG00000265734.1",-5.4307642975936,-15.5575362369684
"ENSG00000234938.2",-5.10149328889499,-15.136447369277
"ENSG00000207303.1",-5.30916193943683,-15.6005205272067
"ENSG00000284173.1",-5.45703836223254,-15.4155808816352
"ENSG00000278524.1",-5.15674160235953,-15.4339871546059
"ENSG00000273361.1",-5.24535056775461,-15.5579733494039
"ENSG00000283639.1",-5.43193258958819,-15.1129340876512
"ENSG00000200029.1",-5.06476781158497,-15.2226876243028
"ENSG00000198973.4",-5.31994865323278,-15.3470060709236
"ENSG00000266518.1",-5.54359486262232,-15.4348574702275
"ENSG00000225911.1",-5.34070287318822,-15.2723222718914
"ENSG00000200822.1",-5.31589033147677,-15.3369034924787
"ENSG00000228681.1",-5.25184184681191,-15.2776809354208
"ENSG00000263828.1",-5.12226095609786,-15.1891853528445
"ENSG00000279015.1",-5.07523687735228,-15.0487350241702
"ENSG00000263363.1",-5.24872379830376,-15.2762779533729
"ENSG00000284092.1",-5.55548234345456,-15.3871597692941
"ENSG00000252346.1",-5.0611240463802,-15.5357535817575
"ENSG00000272237.1",-5.18653124027234,-15.0974364962149
"ENSG00000200281.1",-5.24870599751431,-15.3918937471978
"ENSG00000238782.1",-5.09028316620695,-15.3338444839916
"ENSG00000222344.1",-5.39483175824716,-15.0446929273703
"ENSG00000252333.1",-5.58469354167574,-15.3872791756724
"ENSG00000206725.1",-5.19463432321797,-15.1455928769031
"ENSG00000199791.1",-5.36833468630546,-15.544368257485
"ENSG00000270891.1",-5.29222277699284,-15.5730744380989
"ENSG00000201574.1",-5.36987723240122,-15.2208536628107
"ENSG00000202400.1",-5.03221757096384,-15.3952337186337
"ENSG00000281072.1",-5.34349896100121,-15.560387882773
"ENSG00000222246.1",-5.40511497949299,-15.0181565255015
"ENSG00000275157.1",-5.38248483682994,-15.3244316830232
"ENSG00000201013.1",-5.1309735156525,-15.1600460758067
"ENSG00000278593.1",-5.13386859948435,-15.2198229286859
"ENSG00000238812.1",-5.43298583853791,-15.3262241239626
"ENSG00000277842.1",-5.36690400349165,-15.507074975665
"ENSG00000202099.1",-5.35036059864696,-15.305448184917
"ENSG00000264292.1",-5.42613660874585,-15.26821150881
"ENSG00000244528.1",-5.10862800124219,-15.3062676489029
"ENSG00000244169.3",-5.01604983792622,-15.3295040046215
"ENSG00000223040.1",-5.19444288084075,-15.3097605214162
"ENSG00000207283.1",-5.13988564418913,-15.3112731278133
"ENSG00000265180.1",-5.47746507370526,-15.3622333088611
"ENSG00000232958.1",-5.05434624419841,-15.37456303249
"ENSG00000253081.1",-5.35542430566401,-15.4199670235681
"ENSG00000281863.1",-5.0215085202962,-15.2755714723891
"ENSG00000201182.1",-5.52713497053941,-15.326978014443
"ENSG00000264534.3",-5.48249927133308,-15.2319970125821
"ENSG00000216135.3",-5.24259487449554,-15.5004150610044
"ENSG00000224263.1",-5.19807514445595,-15.4919631941929
"ENSG00000263988.2",-5.12644284724009,-15.5557763530954
"ENSG00000233252.1",-5.35755340035634,-15.4151860046159
"ENSG00000201162.1",-5.15129068193317,-15.3921126992586
"ENSG00000263573.1",-5.01250194345442,-15.2549545476067
"ENSG00000264354.1",-5.37106440170519,-15.4208243388786
"ENSG00000231780.1",-5.15345865895772,-15.3337797463395
"ENSG00000271841.1",-5.46897706170119,-15.0993938367449
"ENSG00000251761.1",-5.23536590469418,-15.094866574848
"ENSG00000271898.1",-5.11630103093594,-15.4455685272171
"ENSG00000266745.1",-5.24443218093203,-15.3426644404144
"ENSG00000199577.1",-5.087513515671,-15.5214092606871
"ENSG00000206807.1",-5.27999281262545,-15.3410481313568
"ENSG00000271235.1",-5.07764953437719,-15.3470938680607
"ENSG00000226183.1",-5.48156404883487,-15.2882606817474
"ENSG00000212269.1",-5.33797996014777,-15.3058767458717
"ENSG00000272554.1",-5.25906654570021,-15.4229628829656
"ENSG00000265028.1",-5.37390695879552,-15.4922163079944
"ENSG00000244404.3",-5.16934431032952,-15.4000071646436
"ENSG00000201713.1",-5.50794824426426,-15.5663417026734
"ENSG00000201962.1",-5.28306435346322,-15.3914391453379
"ENSG00000272166.1",-4.95526814823499,-15.3455487593218
"ENSG00000283971.1",-5.36059435652201,-15.3131235138841
"ENSG00000234158.1",-5.26037328072341,-15.1579886772786
"ENSG00000232167.1",-5.26003470555368,-15.1429281280358
